matrix,rows,cols,nnz,method,ms_mean,ms_median,ms_std,gflops,gbps,check_max_abs,pct_of_best_cusparse,samples_ms
roadNet-CA.mtx,1971281,1971281,5533214,baseline,0.140157,0.140016,0.000989752,78.9575,586.264,9.53674e-07,121.465,0.139808;0.140512;0.139872;0.140256;0.139264;0.140608;0.139296;0.141056;0.140768;0.140288;0.139744;0.139264;0.141312;0.14112;0.140128;0.141216;0.139232;0.140864;0.14096;0.139264;0.142912;0.14096;0.140608;0.139168;0.139296;0.140832;0.139264;0.14064;0.141184;0.139136;0.139264;0.139872;0.139264;0.141312;0.141088;0.139264;0.141504;0.141024;0.13952;0.139264;0.14016;0.140096;0.139936;0.1408;0.139264;0.140128;0.139648;0.140928;0.139264;0.14096;0.139264;0.141312;0.140672;0.141312;0.14;0.140768;0.139264;0.140992;0.139296;0.140832;0.140576;0.139488;0.141312;0.141056;0.140832;0.141312;0.141312;0.142432;0.140864;0.139776;0.140096;0.139264;0.141312;0.140288;0.139456;0.138944;0.139264;0.142528;0.141216;0.138944;0.140576;0.141568;0.140448;0.139776;0.141312;0.139232;0.139264;0.141024;0.139264;0.139264;0.139616;0.140864;0.141312;0.140832;0.140608;0.141248;0.141088;0.139264;0.13968;0.139232;0.141312;0.14064;0.139552;0.14016;0.140128;0.14;0.139072;0.139264;0.141376;0.13936;0.139712;0.13952;0.139264;0.141248;0.139264;0.13744;0.140512;0.139296;0.139264;0.14128;0.139328;0.138144;0.140512;0.139328;0.139616;0.139456;0.140928;0.139328;0.140096;0.139872;0.138688;0.14096;0.139264;0.141152;0.139552;0.141376;0.138432;0.141088;0.140928;0.14112;0.138144;0.141024;0.139168;0.140832;0.140352;0.13968;0.139456;0.139712;0.141024;0.139488;0.139744;0.141216;0.139264;0.137728;0.139872;0.139264;0.138112;0.141312;0.141056;0.1408;0.141024;0.139456;0.140032;0.137856;0.14;0.13824;0.139712;0.14176;0.141344;0.13888;0.139328;0.139936;0.140544;0.13968;0.140832;0.140896;0.141312;0.140576;0.137728;0.14;0.141312;0.138176;0.142208;0.139712;0.139264;0.139616;0.141312;0.14112;0.139264;0.141344;0.139328;0.139808;0.139264;0.141152;0.139296;0.139264;0.139264;0.141024;0.141312;0.14064;0.1424;0.13968;0.139808;0.138208;0.1392;0.139584;0.140864;0.139264;0.139648;0.140096;0.13984;0.140672;0.139264;0.139744;0.141312;0.139264;0.141568;0.139264;0.140192;0.141184;0.139264;0.139264;0.141216;0.140896;0.139232;0.141312;0.14;0.139904;0.139904;0.139808;0.140672;0.141408;0.142656;0.139136;0.14064;0.139616;0.141664;0.140416;0.139616;0.139808;0.142144;0.14032;0.140672;0.140576;0.13952;0.140992;0.137728;0.139968;0.140352;0.141696
roadNet-CA.mtx,1971281,1971281,5533214,warp_per_row,0.834277,0.831488,0.00462769,13.2647,98.491,9.53674e-07,20.4059,0.830464;0.829568;0.831488;0.831488;0.831488;0.82944;0.831392;0.829248;0.8312;0.82976;0.829824;0.830464;0.829408;0.830016;0.830784;0.82832;0.831488;0.830304;0.82944;0.831168;0.827392;0.83136;0.8312;0.829888;0.82944;0.83056;0.831488;0.831104;0.828992;0.829952;0.830016;0.830048;0.831488;0.82944;0.830688;0.82992;0.82912;0.82896;0.828384;0.8304;0.830656;0.828384;0.82944;0.830848;0.830144;0.831488;0.83232;0.830592;0.830208;0.830688;0.831616;0.830944;0.828;0.829504;0.830016;0.829632;0.831328;0.831488;0.83072;0.830048;0.829504;0.829024;0.831296;0.830944;0.831648;0.830144;0.8312;0.831232;0.82976;0.829536;0.831552;0.8304;0.831072;0.829408;0.831936;0.828992;0.831008;0.830944;0.831296;0.829856;0.829376;0.830848;0.831264;0.830272;0.830784;0.829792;0.829664;0.831488;0.83056;0.8304;0.831232;0.829792;0.830208;0.83104;0.830016;0.82944;0.82976;0.830496;0.829248;0.83024;0.831488;0.831488;0.831296;0.831296;0.829984;0.831488;0.82944;0.82944;0.831488;0.832544;0.829408;0.831328;0.831488;0.82944;0.831488;0.831488;0.82944;0.830848;0.83024;0.83152;0.829248;0.831488;0.82944;0.83264;0.830368;0.831488;0.82944;0.831488;0.829632;0.83136;0.82944;0.83104;0.829472;0.831488;0.830816;0.832;0.831488;0.831488;0.830848;0.829824;0.82944;0.831488;0.834848;0.835808;0.83392;0.835424;0.835616;0.837472;0.835616;0.837632;0.83728;0.837952;0.837632;0.83968;0.838976;0.837888;0.83808;0.83632;0.837632;0.839104;0.83728;0.837728;0.83888;0.836384;0.837184;0.837504;0.835872;0.837632;0.839584;0.835552;0.837984;0.837632;0.836864;0.83792;0.83712;0.837792;0.83744;0.835712;0.8376;0.837536;0.837344;0.839808;0.839776;0.842176;0.84;0.840704;0.841504;0.8416;0.841312;0.841344;0.841408;0.84016;0.83968;0.839392;0.83968;0.839904;0.84016;0.841728;0.8408;0.840512;0.840704;0.839744;0.84064;0.841728;0.841728;0.83968;0.84128;0.840096;0.839808;0.838304;0.84144;0.84192;0.840992;0.840032;0.83968;0.841472;0.8408;0.83968;0.841344;0.83984;0.841728;0.840576;0.84;0.841344;0.841632;0.840576;0.83968;0.84128;0.838912;0.838144;0.840992;0.839712;0.84112;0.841536;0.83968;0.838368;0.840096;0.838496;0.841184;0.841856;0.84;0.841728;0.83968;0.83968;0.83968;0.840928;0.839904;0.841888;0.840288;0.841216
roadNet-CA.mtx,1971281,1971281,5533214,multiwarp_per_row,4.03147,4.03046,0.00310117,2.74501,20.3818,9.53674e-07,4.22282,4.03014;4.02947;4.0287;4.02918;4.02934;4.0296;4.03056;4.02925;4.0289;4.0303;4.02938;4.02842;4.02973;4.0296;4.03155;4.03088;4.03046;4.03078;4.03251;4.02998;4.02858;4.03139;4.03238;4.03178;4.02989;4.03158;4.02976;4.03046;4.03235;4.03046;4.03162;4.0304;4.03053;4.03235;4.03238;4.02989;4.03066;4.03088;4.02922;4.02998;4.02989;4.02854;4.03069;4.03056;4.03046;4.0296;4.02995;4.03046;4.03286;4.03046;4.03024;4.03072;4.03072;4.02938;4.02934;4.03094;4.03078;4.03046;4.03104;4.02886;4.03072;4.03046;4.03053;4.03046;4.03046;4.03046;4.02941;4.0304;4.0311;4.03046;4.02998;4.02982;4.03178;4.03194;4.03021;4.02842;4.03072;4.03008;4.03014;4.03046;4.03043;4.03046;4.02938;4.03114;4.03107;4.03171;4.02867;4.0305;4.02842;4.02902;4.0313;4.02906;4.02874;4.03101;4.02982;4.03046;4.03133;4.03229;4.03184;4.03062;4.03046;4.03066;4.03046;4.03238;4.03046;4.02912;4.03066;4.0305;4.03046;4.03213;4.03162;4.02858;4.03091;4.03251;4.03078;4.03046;4.03114;4.03043;4.0296;4.03018;4.03046;4.03046;4.02986;4.02954;4.03046;4.03046;4.03206;4.03046;4.03075;4.03014;4.03037;4.03018;4.03024;4.02874;4.03104;4.02944;4.0289;4.02854;4.03075;4.03155;4.03046;4.03219;4.03046;4.03046;4.02854;4.03046;4.03072;4.02986;4.02851;4.03002;4.03078;4.03037;4.02883;4.03069;4.03104;4.02973;4.03024;4.03046;4.03056;4.03152;4.03056;4.0303;4.03046;4.03034;4.03046;4.03046;4.03046;4.03088;4.03152;4.03219;4.03194;4.03008;4.03046;4.02877;4.0303;4.03046;4.03043;4.03021;4.02842;4.02918;4.03059;4.03046;4.03232;4.03242;4.0304;4.03034;4.03251;4.03046;4.02922;4.0303;4.03046;4.0305;4.03184;4.02864;4.02912;4.03056;4.0304;4.03216;4.03046;4.0303;4.03133;4.03168;4.03072;4.03062;4.03046;4.03235;4.03251;4.0303;4.03018;4.02842;4.03104;4.03069;4.03251;4.03107;4.0368;4.03882;4.04093;4.04134;4.0407;4.04048;4.04227;4.04083;4.03878;4.03888;4.03882;4.03891;4.04061;4.04029;4.0409;4.0407;4.0407;4.04048;4.04042;4.03862;4.03904;4.0407;4.04058;4.0407;4.03894;4.0407;4.0351;4.03021;4.02877;4.03075;4.03123;4.03085;4.03082;4.03245;4.03046;4.03117
roadNet-CA.mtx,1971281,1971281,5533214,warp_vectorized,1.26147,1.26157,0.000486643,8.77266,65.1375,9.53674e-07,13.4956,1.26022;1.26154;1.26144;1.26106;1.2616;1.26262;1.2617;1.26128;1.26157;1.26157;1.26166;1.26138;1.26131;1.26115;1.2617;1.26157;1.26157;1.2615;1.26157;1.26269;1.26115;1.26166;1.26157;1.26157;1.26141;1.26147;1.26157;1.26048;1.26186;1.26157;1.26134;1.26029;1.2615;1.26157;1.26234;1.26157;1.26275;1.26086;1.26147;1.26157;1.26157;1.26208;1.26157;1.26157;1.26157;1.26166;1.26176;1.26157;1.26147;1.26157;1.26128;1.26138;1.26157;1.26179;1.26157;1.26102;1.26173;1.26157;1.26141;1.2617;1.26157;1.26157;1.26157;1.26147;1.26157;1.26163;1.26154;1.26157;1.26218;1.26157;1.26157;1.26189;1.26157;1.2617;1.2616;1.26157;1.26144;1.26134;1.26173;1.26115;1.26157;1.26157;1.26048;1.26154;1.26163;1.2616;1.26054;1.26157;1.26157;1.2617;1.26157;1.26102;1.26157;1.26157;1.26138;1.26278;1.26157;1.26045;1.26147;1.26157;1.2616;1.26093;1.26157;1.26051;1.26038;1.26192;1.26157;1.26138;1.26157;1.26118;1.26112;1.26147;1.26157;1.26048;1.26051;1.26157;1.26128;1.26016;1.26045;1.26035;1.26157;1.26163;1.26163;1.26157;1.26157;1.26176;1.26157;1.26157;1.26157;1.26179;1.26157;1.26054;1.26243;1.26182;1.26157;1.26147;1.2615;1.26112;1.26122;1.26109;1.26109;1.26115;1.26115;1.26157;1.26157;1.26173;1.26141;1.26125;1.26157;1.26179;1.26157;1.2616;1.26042;1.26157;1.26154;1.26186;1.26278;1.26013;1.26157;1.2616;1.26166;1.26134;1.26157;1.2615;1.26138;1.26157;1.26112;1.2608;1.26147;1.26154;1.26157;1.26045;1.26195;1.26157;1.26157;1.26269;1.26166;1.26157;1.26141;1.26054;1.2617;1.26106;1.26147;1.26125;1.26131;1.26157;1.26221;1.26128;1.26157;1.2615;1.25974;1.26157;1.26182;1.26147;1.26157;1.2615;1.26157;1.26301;1.26157;1.26157;1.26157;1.26157;1.26157;1.26154;1.26166;1.26157;1.26272;1.26138;1.2617;1.26163;1.26147;1.26157;1.26125;1.26147;1.26131;1.26157;1.26157;1.26042;1.26102;1.26138;1.26157;1.2616;1.26157;1.26157;1.2625;1.26154;1.26189;1.26195;1.2616;1.26042;1.26154;1.26019;1.26173;1.26163;1.26138;1.26307;1.26102;1.26122;1.26163;1.26186;1.26131;1.26157;1.26013;1.2616;1.26186;1.26138;1.2615;1.26029;1.26182;1.26157
roadNet-CA.mtx,1971281,1971281,5533214,merge,0.481712,0.48136,0.00286646,22.9731,170.577,9.53674e-07,35.3411,0.482112;0.483264;0.477376;0.479136;0.485472;0.48128;0.484992;0.479328;0.483712;0.485376;0.48128;0.478912;0.484768;0.47808;0.477344;0.479584;0.485696;0.478528;0.48368;0.482816;0.479296;0.479584;0.479872;0.47872;0.477824;0.483168;0.479392;0.48032;0.477984;0.483168;0.481568;0.484832;0.481696;0.47936;0.478208;0.48128;0.485376;0.484288;0.479232;0.484352;0.480448;0.488096;0.481344;0.48128;0.483328;0.487136;0.47888;0.483776;0.479392;0.479264;0.483328;0.483232;0.483328;0.48864;0.485632;0.479424;0.487424;0.485376;0.48096;0.483744;0.484992;0.484;0.476736;0.483328;0.48;0.483168;0.477536;0.48128;0.479232;0.482432;0.47792;0.480576;0.481984;0.483328;0.484736;0.485728;0.48576;0.481152;0.483648;0.48288;0.47792;0.482304;0.486944;0.477216;0.477216;0.48032;0.487648;0.484096;0.478784;0.479424;0.480704;0.486112;0.48512;0.4816;0.489472;0.479264;0.478848;0.481696;0.478688;0.479968;0.48128;0.478688;0.483328;0.482208;0.485376;0.485088;0.481664;0.482304;0.485344;0.479392;0.48048;0.477984;0.479232;0.480416;0.479584;0.48336;0.482784;0.479904;0.477312;0.483008;0.477408;0.480704;0.47984;0.483328;0.479488;0.486272;0.48128;0.478784;0.4856;0.48128;0.48144;0.48128;0.487296;0.483264;0.481344;0.477184;0.483136;0.483648;0.48128;0.486752;0.484;0.485376;0.48128;0.47744;0.481184;0.479712;0.486592;0.480032;0.485376;0.483296;0.482976;0.48;0.477984;0.481376;0.483456;0.484416;0.48128;0.484768;0.481536;0.47552;0.478944;0.481344;0.48128;0.482496;0.474976;0.48128;0.48288;0.484736;0.485504;0.485408;0.481792;0.47664;0.481312;0.480032;0.48272;0.48192;0.481184;0.479328;0.48112;0.48144;0.486976;0.478016;0.480928;0.481632;0.485152;0.479232;0.48384;0.48096;0.476128;0.485088;0.487936;0.483328;0.479328;0.479968;0.477184;0.479328;0.478976;0.483584;0.487008;0.48144;0.480992;0.483168;0.48144;0.483424;0.492896;0.481888;0.480544;0.48384;0.481344;0.47712;0.480288;0.48128;0.482464;0.479168;0.485312;0.480224;0.482336;0.482016;0.479232;0.483328;0.482816;0.481568;0.483328;0.481184;0.483392;0.483328;0.484256;0.480576;0.477408;0.482048;0.478624;0.47888;0.478112;0.482304;0.477728;0.481632;0.482592;0.4816;0.479872;0.485344;0.48112;0.477888;0.479712;0.477696;0.477184;0.48096;0.482976;0.48304;0.480256;0.478848
roadNet-CA.mtx,1971281,1971281,5533214,cpasync_double,1.21783,1.21714,0.00931465,9.087,67.4715,9.53674e-07,13.9791,1.21648;1.21677;1.21718;1.21651;1.21856;1.21856;1.21792;1.21651;1.21651;1.21856;1.21859;1.21696;1.21648;1.21814;1.21651;1.21904;1.21728;1.2145;1.21882;1.21501;1.21773;1.21686;1.21744;1.21757;1.21866;1.21654;1.21853;1.21811;1.21587;1.21651;1.2191;1.21587;1.2167;1.2169;1.21603;1.21651;1.21651;1.21856;1.21856;1.21718;1.21603;1.21638;1.21821;1.21798;1.21651;1.21856;1.21741;1.21651;1.21728;1.21651;1.21651;1.21853;1.21856;1.21651;1.21837;1.21856;1.21651;1.21757;1.21962;1.21712;1.21802;1.21603;1.21462;1.21818;1.2168;1.21651;1.2191;1.21795;1.21661;1.21808;1.21664;1.21632;1.21856;1.21552;1.21814;1.21882;1.21699;1.2176;1.21773;1.21642;1.21766;1.21456;1.21629;1.2185;1.21757;1.2161;1.21699;1.21702;1.2176;1.21664;1.2152;1.21517;1.21856;1.21488;1.21651;1.2176;1.21853;1.21645;1.21651;1.21846;1.21651;1.21741;1.21446;1.2185;1.21898;1.21651;1.21734;1.21856;1.21725;1.2185;1.21856;1.21798;1.2168;1.21997;1.21885;1.21514;1.21856;1.21661;1.21658;1.21811;1.21651;1.21712;1.21856;1.21629;1.21482;1.21648;1.21821;1.21805;1.21674;1.21811;1.21834;1.2169;1.21562;1.21638;1.21478;1.21722;1.21856;1.21856;1.21677;1.21872;1.21654;1.21587;1.21667;1.21651;1.21738;1.2168;1.21869;1.21651;1.21651;1.21638;1.21661;1.21622;1.21837;1.21875;1.21802;1.21814;1.21766;1.21648;1.21651;1.2175;1.21856;1.21856;1.21821;1.21642;1.21782;1.2183;1.21651;1.21706;1.21629;1.21818;1.21632;1.21462;1.21686;1.21514;1.21533;1.216;1.21693;1.21827;1.21827;1.21856;1.21645;1.21856;1.21728;1.36371;1.21709;1.21651;1.21651;1.21651;1.21786;1.21821;1.21674;1.21971;1.21485;1.21789;1.21789;1.21811;1.21866;1.21856;1.21846;1.21811;1.21638;1.21792;1.21664;1.21734;1.21837;1.21965;1.2167;1.21651;1.21696;1.21651;1.21459;1.21763;1.21821;1.2159;1.21658;1.21725;1.21875;1.21779;1.21696;1.21664;1.21856;1.21779;1.21693;1.21715;1.21856;1.2184;1.21654;1.21651;1.21792;1.21638;1.21827;1.21856;1.2152;1.21834;1.21766;1.21619;1.21651;1.21629;1.21667;1.21821;1.2167;1.21498;1.21542;1.21702;1.21741;1.21683;1.21856;1.21866;1.21626;1.21856
roadNet-CA.mtx,1971281,1971281,5533214,lightspmv,1.39317,1.34627,0.349943,7.94333,58.9796,9.53674e-07,12.2197,1.35222;1.34371;1.34909;1.34243;1.34701;1.34758;1.352;1.34554;1.34342;1.35619;1.344;1.3455;1.37891;1.34378;1.35152;1.35859;1.34554;1.3591;1.35187;1.37142;1.36608;1.35578;1.34554;1.34918;1.37261;1.33411;1.33712;1.36336;1.33837;1.35997;1.34963;1.3377;1.34371;1.33978;1.34144;1.35994;1.34554;1.33565;1.34173;1.36432;1.34669;1.35558;1.3535;1.34362;1.34963;1.33882;1.3433;1.34982;1.3455;1.33936;1.36397;1.3561;1.34768;1.35987;1.35382;1.35373;1.35782;1.35338;1.33744;5.64752;1.35219;1.35514;1.34534;1.34;1.33997;1.3473;1.34195;1.37366;1.3656;1.33734;1.35158;1.35133;1.33866;1.66298;3.76717;3.88013;1.49882;1.51226;1.51994;1.55248;1.52787;1.52202;1.52349;1.51699;1.3609;1.34083;1.36864;1.34192;1.33395;1.34774;1.34282;1.33651;1.37373;1.33722;1.34483;1.34144;1.33712;1.35168;1.35482;1.34323;1.35251;1.33965;1.33562;1.34554;1.36976;1.34189;1.34592;1.35008;1.33763;1.35866;1.34326;1.34144;1.35018;1.3353;1.3537;1.36522;1.34349;1.34762;1.34662;1.34938;1.34;1.39053;1.35549;1.36752;1.34237;1.3528;1.34051;1.36784;1.33974;1.34029;1.38358;1.33917;1.33939;1.35018;1.34525;1.34614;1.34349;1.36163;1.34563;1.33875;1.36602;1.36032;1.33939;1.34227;1.36163;1.36445;1.33734;1.34381;1.34349;1.33939;1.35501;1.33632;1.36758;1.36134;1.36051;1.34963;1.36365;1.33766;1.34963;1.36806;1.34528;1.33619;1.37066;1.33946;1.33584;1.3447;1.34653;1.35427;1.35325;1.34349;1.34525;1.33731;1.34685;1.34349;1.34554;1.33747;1.33654;1.36918;1.34259;1.34726;1.34026;1.33734;1.35827;1.36192;1.33939;1.34515;1.34202;1.34963;1.38269;1.35805;1.34115;1.35917;1.34144;1.34038;1.35533;1.33219;1.36144;1.38314;1.3376;1.34246;1.34326;1.34138;1.3416;1.36045;1.34749;1.34723;1.3423;1.33734;1.35197;1.34576;1.34554;1.34349;1.34074;1.34339;1.34803;1.33939;1.34486;1.35562;1.3415;1.33734;1.37002;1.3464;1.35782;1.39648;1.34835;1.35302;1.3864;1.33997;1.33949;1.35206;1.33981;1.33968;1.38445;1.3384;1.34083;1.34896;1.34525;1.34032;1.37632;1.33664;1.34131;1.35606;1.33904;1.36397;1.34915;1.34128;1.3448;1.34298;1.33827;1.34582
rma10.mtx,46835,46835,2374001,cusparse_default,0.0509745,0.0512,0.000687961,93.1447,566.219,-1,100,0.0512;0.051296;0.05008;0.0512;0.050336;0.051008;0.050016;0.051104;0.051264;0.051232;0.0512;0.0512;0.051008;0.049856;0.0512;0.051104;0.052544;0.051104;0.051392;0.051328;0.052448;0.0512;0.050336;0.050848;0.049984;0.0512;0.05104;0.051872;0.050912;0.051008;0.051168;0.052512;0.050176;0.051168;0.052576;0.051456;0.04992;0.050592;0.051328;0.0512;0.0512;0.0512;0.049344;0.049184;0.051008;0.051296;0.049888;0.0512;0.051616;0.049568;0.0512;0.051296;0.05152;0.051392;0.050048;0.050656;0.050144;0.0512;0.0512;0.051232;0.049632;0.051104;0.049824;0.0512;0.0512;0.051456;0.049376;0.050624;0.052288;0.0512;0.0512;0.0512;0.0504;0.051264;0.0512;0.0512;0.051328;0.050048;0.05088;0.050048;0.0512;0.0512;0.051168;0.050016;0.050752;0.050176;0.052416;0.0512;0.0512;0.0512;0.049888;0.051136;0.049888;0.0512;0.051232;0.050752;0.0512;0.050912;0.0512;0.0512;0.051392;0.050464;0.0512;0.051008;0.05088;0.0512;0.051232;0.050784;0.049664;0.0512;0.051488;0.05104;0.0512;0.05024;0.0512;0.051168;0.051616;0.051456;0.0512;0.050624;0.0512;0.051104;0.0512;0.0512;0.0512;0.050624;0.0512;0.0512;0.051264;0.052576;0.0512;0.04928;0.050944;0.051072;0.0512;0.051264;0.0512;0.049312;0.050688;0.051104;0.0512;0.0512;0.0512;0.049152;0.051008;0.050944;0.0512;0.0512;0.051616;0.049568;0.050496;0.0512;0.0512;0.0512;0.051264;0.049152;0.0512;0.050976;0.052672;0.051552;0.049824;0.0496;0.050272;0.051584;0.051008;0.051232;0.0512;0.050272;0.0512;0.051552;0.05136;0.051232;0.0512;0.049792;0.050656;0.050176;0.0512;0.051392;0.051264;0.051136;0.049792;0.051104;0.05184;0.0512;0.052288;0.050784;0.0512;0.049216;0.051168;0.051232;0.051808;0.05136;0.0512;0.050624;0.049888;0.0512;0.051328;0.052256;0.05088;0.049504;0.0512;0.0512;0.0512;0.051104;0.049728;0.050592;0.0512;0.051168;0.051008;0.051328;0.051136;0.0512;0.0512;0.0512;0.051296;0.049632;0.051104;0.051456;0.050912;0.052448;0.0512;0.052864;0.049952;0.05056;0.0512;0.0512;0.051008;0.051712;0.049952;0.049472;0.0512;0.0512;0.051104;0.051136;0.051168;0.05072;0.0512;0.050912;0.05184;0.051328;0.050464;0.0512;0.05104;0.051456;0.05264;0.050144;0.04944;0.0512;0.051232;0.051232
rma10.mtx,46835,46835,2374001,cusparse_csr_alg2,0.0601722,0.06,0.000976659,78.907,479.669,-1,84.7144,0.06064;0.060096;0.05984;0.060736;0.061344;0.059744;0.059648;0.059584;0.059456;0.05936;0.060128;0.06064;0.06112;0.060128;0.06064;0.060512;0.060544;0.060512;0.060672;0.061376;0.05984;0.060672;0.061024;0.060288;0.060928;0.0608;0.060896;0.060128;0.060544;0.06128;0.059872;0.060768;0.059904;0.059392;0.05936;0.060416;0.059392;0.059392;0.059392;0.059392;0.061024;0.060256;0.06064;0.061216;0.05968;0.059744;0.059392;0.06;0.060704;0.060608;0.060896;0.060288;0.059584;0.060768;0.059648;0.060896;0.059904;0.059712;0.060896;0.060384;0.059744;0.060768;0.06144;0.059744;0.059392;0.05936;0.05968;0.059584;0.059392;0.059392;0.059872;0.060736;0.06144;0.060064;0.060672;0.06144;0.05984;0.059776;0.059264;0.059296;0.059392;0.059392;0.060832;0.06144;0.060032;0.0608;0.061344;0.059648;0.059456;0.060512;0.059392;0.059392;0.059392;0.059392;0.059392;0.060928;0.060384;0.059808;0.06096;0.060224;0.059488;0.059904;0.059456;0.05968;0.060064;0.059872;0.059776;0.060704;0.061376;0.059968;0.059488;0.05952;0.059488;0.060672;0.05984;0.060256;0.059584;0.060736;0.061216;0.059424;0.059392;0.060672;0.060448;0.060576;0.060128;0.059712;0.060992;0.060096;0.06048;0.059392;0.06;0.060768;0.059392;0.061184;0.060032;0.059584;0.059648;0.059936;0.059392;0.059648;0.059456;0.060768;0.061344;0.05984;0.060512;0.060864;0.059488;0.06112;0.059872;0.061376;0.059744;0.059392;0.060608;0.060736;0.060288;0.059584;0.059392;0.059392;0.059616;0.059552;0.059936;0.061024;0.06144;0.05968;0.06064;0.060608;0.0608;0.060672;0.06064;0.06;0.059392;0.060224;0.059552;0.060672;0.060832;0.060384;0.059392;0.05952;0.059776;0.059872;0.05936;0.059776;0.061088;0.060128;0.060864;0.060416;0.059456;0.059392;0.060448;0.059392;0.059392;0.059392;0.059712;0.060064;0.059808;0.060416;0.06048;0.061088;0.06144;0.059744;0.059904;0.06;0.060032;0.071936;0.059776;0.060672;0.06144;0.060032;0.059712;0.059392;0.059584;0.059712;0.060032;0.059968;0.06048;0.060128;0.0608;0.060928;0.05968;0.060864;0.059392;0.060416;0.060768;0.061024;0.060224;0.059808;0.059744;0.059584;0.060704;0.06064;0.06048;0.059392;0.059392;0.059392;0.059584;0.059584;0.059392;0.060992;0.060288;0.059712;0.06064;0.060448;0.059392;0.059392;0.059392;0.059136;0.05952;0.059392;0.059392;0.059264
rma10.mtx,46835,46835,2374001,baseline,0.103935,0.103968,0.000997712,45.6823,277.699,2.625,49.0444,0.105472;0.10848;0.104352;0.106496;0.105152;0.10432;0.106496;0.106592;0.1048;0.105888;0.10464;0.1064;0.106304;0.104544;0.102848;0.102848;0.10368;0.103168;0.104448;0.104448;0.104448;0.103456;0.103104;0.103552;0.10288;0.104448;0.103424;0.103968;0.103648;0.105568;0.104448;0.104448;0.104448;0.104672;0.103456;0.104416;0.103968;0.103296;0.102944;0.104448;0.1024;0.104448;0.103808;0.102752;0.104608;0.104032;0.102592;0.103488;0.102944;0.104256;0.104064;0.103168;0.103872;0.10336;0.104192;0.104032;0.102976;0.104128;0.10352;0.104448;0.103008;0.103584;0.104256;0.104448;0.10432;0.104128;0.102976;0.10368;0.102752;0.104448;0.104032;0.102944;0.10368;0.10592;0.103424;0.110464;0.104;0.105088;0.103648;0.104448;0.102752;0.104448;0.103776;0.103008;0.104256;0.10416;0.103872;0.104544;0.103968;0.104448;0.103168;0.1024;0.104352;0.104032;0.103616;0.104448;0.10368;0.103424;0.1024;0.103904;0.102624;0.104448;0.104128;0.103104;0.1032;0.104448;0.102752;0.103072;0.102784;0.103008;0.10416;0.102784;0.103744;0.103008;0.104448;0.104448;0.104352;0.104928;0.1024;0.104384;0.104448;0.10464;0.103808;0.10336;0.104448;0.10432;0.104288;0.104096;0.104896;0.104224;0.102688;0.104448;0.104448;0.102752;0.106016;0.103264;0.103168;0.1024;0.103392;0.104064;0.102368;0.104704;0.103456;0.104448;0.103968;0.105248;0.104448;0.1024;0.105568;0.104448;0.103264;0.103808;0.102912;0.104192;0.103488;0.103264;0.103584;0.103264;0.104448;0.102592;0.104256;0.103904;0.102976;0.103936;0.10384;0.105984;0.102432;0.103904;0.102144;0.103136;0.104352;0.104608;0.10368;0.103456;0.103104;0.10368;0.102784;0.104;0.10256;0.105824;0.104032;0.104896;0.104192;0.104512;0.103072;0.103712;0.104032;0.104352;0.103872;0.10528;0.103904;0.103328;0.104096;0.103008;0.102944;0.104128;0.104448;0.103616;0.102976;0.104448;0.103968;0.103264;0.105504;0.105504;0.104192;0.10336;0.10368;0.104448;0.103968;0.104224;0.104416;0.103296;0.102944;0.104192;0.103936;0.104448;0.103904;0.104192;0.104096;0.103968;0.102624;0.103712;0.104608;0.104224;0.10256;0.103744;0.103744;0.104288;0.104416;0.104352;0.102176;0.104448;0.104448;0.103904;0.10256;0.1024;0.10432;0.102944;0.102848;0.103136;0.103232;0.103904;0.10256;0.104352;0.104544;0.102848;0.1032;0.103648;0.104192;0.10432
