matrix,rows,cols,nnz,method,ms_mean,ms_median,ms_std,gflops,gbps,check_max_abs,pct_of_best_cusparse,samples_ms
roadNet-CA.mtx,1971281,1971281,5533214,multiwarp_per_row,4.08059,4.08022,0.00307229,2.71197,20.1365,9.53674e-07,4.17364,4.08163;4.07968;4.07805;4.08035;4.07984;4.07981;4.07962;4.08109;4.07962;4.08298;4.07962;4.08045;4.08166;4.08131;4.08294;4.07962;4.08118;4.08006;4.07923;4.08106;4.08013;4.08166;4.08064;4.08118;4.07962;4.07974;4.07962;4.08086;4.0809;4.07942;4.07962;4.0817;4.08026;4.07962;4.07955;4.07978;4.07962;4.08064;4.08003;4.07962;4.08077;4.07981;4.08109;4.07946;4.07962;4.0807;4.08147;4.07962;4.07859;4.08022;4.08166;4.07958;4.07994;4.08115;4.08128;4.08166;4.07981;4.08166;4.08186;4.08096;4.07962;4.07994;4.07971;4.08013;4.08003;4.07962;4.07962;4.07962;4.07984;4.08045;4.0815;4.07962;4.07795;4.07962;4.07968;4.07994;4.07974;4.07958;4.0807;4.08102;4.07974;4.08144;4.07952;4.0809;4.0799;4.08109;4.07962;4.07971;4.08003;4.07958;4.08154;4.08166;4.07994;4.08138;4.07962;4.07936;4.07962;4.07962;4.12666;4.08099;4.07987;4.08221;4.07962;4.08003;4.08198;4.07962;4.07965;4.08157;4.08032;4.07962;4.07968;4.08208;4.0785;4.08003;4.08157;4.08166;4.08026;4.0808;4.07962;4.07978;4.08022;4.08051;4.07802;4.08122;4.08109;4.08106;4.07962;4.08122;4.08166;4.07962;4.08106;4.07958;4.08144;4.08099;4.08166;4.08166;4.08029;4.08147;4.07974;4.07965;4.07962;4.07997;4.07962;4.08112;4.08173;4.07776;4.07811;4.07971;4.07962;4.08128;4.08102;4.07962;4.07798;4.0799;4.08083;4.07962;4.08013;4.08077;4.07962;4.08166;4.08166;4.0807;4.08096;4.07997;4.08;4.08134;4.07962;4.08051;4.08032;4.07962;4.08;4.08166;4.08157;4.07962;4.07984;4.08106;4.07968;4.0815;4.08304;4.07962;4.08003;4.0808;4.08115;4.08166;4.07962;4.08042;4.08032;4.07962;4.08198;4.08138;4.08166;4.08118;4.08064;4.07914;4.07978;4.08163;4.08086;4.08134;4.07962;4.07962;4.08086;4.08141;4.08131;4.08154;4.07962;4.07846;4.08144;4.08166;4.08102;4.07962;4.08006;4.08166;4.08125;4.08144;4.08163;4.08077;4.08;4.08166;4.0808;4.08099;4.0799;4.07962;4.08;4.08102;4.08109;4.08166;4.08243;4.0809;4.07962;4.08016;4.08038;4.08038;4.08003;4.07997;4.08077;4.07802;4.08013;4.08138;4.08166;4.07974;4.07962;4.08029;4.08138;4.07978;4.07917;4.08118;4.08166;4.08061;4.07962;4.07962
roadNet-CA.mtx,1971281,1971281,5533214,warp_vectorized,1.28493,1.28611,0.00288807,8.61246,63.948,9.53674e-07,13.2543,1.27658;1.27642;1.2775;1.27706;1.27699;1.27632;1.27754;1.2759;1.27744;1.2759;1.2761;1.27638;1.2759;1.27712;1.27626;1.27638;1.2759;1.276;1.2767;1.27722;1.27603;1.27776;1.28;1.28083;1.28253;1.284;1.2841;1.28384;1.28224;1.28298;1.28403;1.28355;1.28381;1.2841;1.28358;1.28346;1.28362;1.28394;1.284;1.28365;1.2841;1.28362;1.28234;1.2841;1.28406;1.28394;1.2841;1.28614;1.28643;1.28752;1.2864;1.28707;1.28736;1.28717;1.28643;1.28659;1.28614;1.28646;1.28717;1.28659;1.28614;1.28765;1.28592;1.28621;1.28637;1.28749;1.28614;1.28627;1.2863;1.28669;1.28733;1.28662;1.28618;1.2864;1.2872;1.28656;1.28589;1.28765;1.28608;1.28726;1.28675;1.28614;1.28787;1.28621;1.28618;1.28733;1.2864;1.28614;1.28611;1.28627;1.28643;1.28614;1.28672;1.28614;1.28714;1.28669;1.28614;1.28621;1.2863;1.28733;1.28621;1.28605;1.2864;1.28621;1.28605;1.28614;1.28618;1.2865;1.28614;1.28618;1.28605;1.28646;1.2865;1.28784;1.28739;1.28611;1.28614;1.28755;1.28736;1.28614;1.28643;1.28781;1.28614;1.28506;1.28646;1.28614;1.28608;1.28787;1.28787;1.28739;1.28637;1.28714;1.28784;1.28614;1.28678;1.2872;1.28624;1.28602;1.2841;1.28499;1.28422;1.2841;1.28534;1.2855;1.28525;1.2841;1.28467;1.28429;1.28419;1.28534;1.28448;1.28522;1.28429;1.28611;1.2841;1.2847;1.28464;1.28416;1.28467;1.28445;1.28515;1.28582;1.28406;1.2841;1.28461;1.28525;1.28413;1.28454;1.28442;1.28605;1.2841;1.28541;1.28566;1.2841;1.28486;1.28509;1.28493;1.28592;1.2841;1.2847;1.28538;1.28515;1.28448;1.28512;1.28448;1.28467;1.28534;1.28445;1.2855;1.28429;1.2841;1.28442;1.28608;1.2841;1.28512;1.2847;1.2841;1.28438;1.28515;1.28461;1.28538;1.2841;1.28454;1.28778;1.28717;1.2864;1.28646;1.28682;1.28688;1.28634;1.2865;1.28643;1.28621;1.28614;1.28643;1.28819;1.28749;1.28618;1.28614;1.2864;1.28755;1.28624;1.28675;1.2871;1.2863;1.28624;1.28742;1.28614;1.28611;1.28659;1.28614;1.28736;1.28646;1.28746;1.28637;1.28746;1.28659;1.28701;1.28614;1.28643;1.28605;1.28614;1.28794;1.28614;1.28602;1.28598;1.28614;1.28621;1.28787;1.28614
roadNet-CA.mtx,1971281,1971281,5533214,merge,0.481691,0.481376,0.00281216,22.9741,170.584,9.53674e-07,35.3565,0.481376;0.483328;0.484768;0.47952;0.479232;0.483328;0.483328;0.48128;0.479232;0.477472;0.48336;0.479296;0.48128;0.481088;0.479616;0.482368;0.479904;0.48048;0.481984;0.482432;0.483872;0.479456;0.483552;0.484416;0.48224;0.480672;0.48304;0.483264;0.48176;0.480096;0.483328;0.484992;0.47936;0.485024;0.481408;0.48128;0.483456;0.493568;0.48896;0.4872;0.48352;0.48128;0.482688;0.485312;0.477184;0.48528;0.483168;0.483392;0.479232;0.482688;0.484384;0.48128;0.48144;0.483136;0.482816;0.483584;0.484288;0.47808;0.485376;0.477376;0.48192;0.487136;0.480608;0.483264;0.475936;0.483328;0.479232;0.48384;0.483648;0.484448;0.482112;0.483328;0.486464;0.47808;0.482624;0.475808;0.484192;0.4872;0.480384;0.483872;0.477344;0.477184;0.482848;0.479808;0.47824;0.4792;0.480128;0.485088;0.479488;0.48512;0.480864;0.477856;0.48096;0.481568;0.479232;0.480608;0.483008;0.483712;0.483328;0.477184;0.479232;0.481408;0.479232;0.477184;0.479232;0.481344;0.48128;0.479232;0.479072;0.481024;0.472992;0.478848;0.480832;0.48112;0.479392;0.481088;0.478656;0.485824;0.482848;0.481696;0.477184;0.483264;0.485376;0.48128;0.476256;0.484288;0.48032;0.483328;0.48128;0.479264;0.4832;0.478208;0.477184;0.480256;0.482272;0.487424;0.483328;0.483328;0.480768;0.479232;0.476736;0.48096;0.479456;0.482016;0.480928;0.479232;0.483072;0.487168;0.477408;0.480384;0.480736;0.479776;0.487648;0.482272;0.485376;0.485472;0.485184;0.4808;0.481664;0.48336;0.485376;0.478112;0.481824;0.478912;0.47712;0.475296;0.477248;0.479392;0.483392;0.481248;0.482976;0.481056;0.481568;0.479872;0.479232;0.478848;0.482752;0.479488;0.481152;0.484512;0.482176;0.486304;0.486656;0.47792;0.478176;0.486816;0.480416;0.482048;0.483328;0.48128;0.483328;0.479232;0.482496;0.48576;0.4792;0.481376;0.480576;0.481984;0.480032;0.480128;0.481376;0.485376;0.483328;0.48128;0.486432;0.481664;0.479648;0.48128;0.48128;0.48128;0.479136;0.48128;0.480896;0.481824;0.4832;0.483328;0.4792;0.477408;0.483488;0.481056;0.481696;0.478304;0.480832;0.477376;0.479648;0.483008;0.481376;0.48128;0.48128;0.483008;0.483072;0.481184;0.487328;0.482144;0.482272;0.485376;0.483328;0.484896;0.47728;0.48128;0.482336;0.487008;0.485376;0.485376;0.487488;0.477184;0.484928;0.483104;0.480448;0.481664
roadNet-CA.mtx,1971281,1971281,5533214,cpasync_double,1.2385,1.23874,0.000924923,8.93533,66.3453,9.53674e-07,13.7512,1.23725;1.23894;1.23856;1.23904;1.23904;1.23818;1.23926;1.23773;1.2392;1.2384;1.23706;1.23776;1.23904;1.23741;1.23856;1.23814;1.23738;1.23914;1.2376;1.23763;1.23904;1.23699;1.23907;1.24109;1.23792;1.23862;1.23699;1.23792;1.23898;1.23891;1.23699;1.23962;1.23904;1.23782;1.2377;1.23904;1.23728;1.23914;1.23949;1.23904;1.23693;1.23856;1.23706;1.23891;1.2376;1.23904;1.2385;1.23818;1.23869;1.23763;1.23782;1.23904;1.23904;1.23779;1.23754;1.23923;1.23904;1.24016;1.2376;1.23914;1.23811;1.23683;1.24019;1.23741;1.23773;1.23904;1.23853;1.23888;1.23904;1.23699;1.23795;1.23946;1.23904;1.23818;1.23923;1.23894;1.23904;1.23904;1.23789;1.2375;1.23747;1.23901;1.23917;1.23904;1.24106;1.23888;1.23904;1.23904;1.23891;1.23904;1.23728;1.23904;1.23808;1.23702;1.23904;1.23725;1.23869;1.23834;1.23904;1.23904;1.23859;1.23885;1.23885;1.23926;1.23898;1.23792;1.23795;1.23968;1.23699;1.23734;1.23914;1.23693;1.23981;1.23872;1.23824;1.23882;1.23917;1.23885;1.23747;1.23757;1.23866;1.24045;1.23904;1.24109;1.23904;1.23792;1.23904;1.23965;1.23939;1.23869;1.23904;1.2385;1.23904;1.23917;1.23846;1.23869;1.23888;1.23891;1.23904;1.24016;1.23715;1.23907;1.23949;1.23811;1.23901;1.23699;1.23939;1.23904;1.24006;1.23958;1.23802;1.23802;1.23776;1.23763;1.23821;1.23718;1.23718;1.23984;1.23802;1.24003;1.23712;1.23894;1.23837;1.23894;1.23699;1.23773;1.23738;1.23904;1.23904;1.23904;1.24032;1.23722;1.23878;1.23904;1.23862;1.2391;1.23878;1.23904;1.2377;1.23661;1.23821;1.23834;1.23907;1.23699;1.2375;1.23514;1.23766;1.23888;1.23904;1.23904;1.23798;1.23795;1.23773;1.23789;1.23725;1.23792;1.23674;1.23904;1.23773;1.23952;1.23907;1.23904;1.23763;1.23968;1.23747;1.23808;1.23738;1.23898;1.2392;1.23802;1.23894;1.23904;1.23754;1.24045;1.23837;1.23904;1.23894;1.23904;1.23904;1.23872;1.23901;1.23706;1.23869;1.23814;1.2385;1.23862;1.23936;1.23766;1.23786;1.23824;1.23715;1.23766;1.23725;1.23933;1.23699;1.23754;1.24016;1.23744;1.23904;1.23882;1.23875;1.24035;1.24054;1.23904;1.23888;1.23885;1.24013;1.23846;1.23814;1.23907
rma10.mtx,46835,46835,2374001,cusparse_default,0.0512351,0.0512,0.00108548,92.6709,563.339,-1,100,0.050784;0.051744;0.05168;0.05088;0.0512;0.0512;0.0512;0.05136;0.05152;0.049888;0.051232;0.0512;0.051328;0.051744;0.050144;0.050496;0.0512;0.0512;0.051424;0.05168;0.050048;0.051392;0.051424;0.05104;0.0512;0.05072;0.0512;0.0512;0.051328;0.051392;0.0512;0.049632;0.050368;0.0512;0.0512;0.0512;0.0512;0.0512;0.051008;0.051584;0.051232;0.0512;0.050752;0.0512;0.051136;0.051168;0.051584;0.05008;0.050336;0.0512;0.0512;0.0512;0.051072;0.049824;0.050848;0.05008;0.0512;0.051808;0.0512;0.0512;0.051328;0.05168;0.049504;0.051008;0.051136;0.051488;0.052352;0.052608;0.0512;0.051232;0.0512;0.0512;0.0512;0.050976;0.05008;0.0512;0.051616;0.05168;0.051392;0.050176;0.051008;0.0512;0.0512;0.0512;0.05104;0.049856;0.0512;0.0512;0.05152;0.051904;0.0496;0.0512;0.051584;0.05152;0.052608;0.051136;0.051232;0.05152;0.051488;0.052224;0.0512;0.049664;0.051008;0.050944;0.0512;0.0512;0.050752;0.050176;0.0512;0.0512;0.051808;0.051712;0.04992;0.050784;0.051488;0.0512;0.0512;0.050912;0.050112;0.0512;0.051104;0.0512;0.0512;0.065536;0.051232;0.052224;0.052096;0.05232;0.0512;0.0512;0.051232;0.051808;0.051296;0.052192;0.04976;0.0512;0.0512;0.052288;0.0512;0.050592;0.0512;0.0512;0.0512;0.051232;0.050496;0.0512;0.051104;0.051328;0.051488;0.050048;0.050912;0.051776;0.0512;0.0512;0.051072;0.051648;0.051264;0.0512;0.052384;0.0512;0.05168;0.051328;0.05088;0.052672;0.050144;0.051232;0.051712;0.051488;0.05136;0.0512;0.049792;0.0512;0.0512;0.05136;0.051104;0.05104;0.05232;0.0512;0.05232;0.050912;0.049952;0.0512;0.05168;0.051392;0.051712;0.050976;0.0512;0.05088;0.052;0.051616;0.05072;0.051264;0.05232;0.0512;0.050944;0.050112;0.051424;0.051424;0.052032;0.049792;0.050624;0.0512;0.052704;0.0512;0.0512;0.051008;0.049888;0.0512;0.051392;0.0512;0.049728;0.0512;0.05136;0.051072;0.05232;0.051264;0.0512;0.052352;0.0512;0.051744;0.049632;0.0512;0.0512;0.05088;0.05184;0.049824;0.05072;0.052416;0.051328;0.051328;0.0512;0.050816;0.052288;0.0512;0.0512;0.0512;0.050464;0.0512;0.0512;0.051264;0.051488;0.051168;0.0512;0.051616;0.051744;0.05152;0.050976;0.050848;0.0512;0.0512
rma10.mtx,46835,46835,2374001,cusparse_csr_alg2,0.0605111,0.06064,0.000733175,78.465,476.982,-1,84.6705,0.059936;0.060736;0.061344;0.059904;0.0608;0.06144;0.059392;0.059392;0.059392;0.060512;0.06112;0.060128;0.060864;0.06144;0.060576;0.06064;0.059968;0.060096;0.06144;0.06144;0.059392;0.060672;0.060096;0.060128;0.060896;0.06144;0.061088;0.059648;0.060544;0.060672;0.060384;0.061216;0.060192;0.060512;0.06144;0.059712;0.059392;0.059392;0.05968;0.06112;0.06016;0.060672;0.06144;0.059488;0.059776;0.059392;0.060576;0.06144;0.060896;0.060416;0.059392;0.06032;0.060704;0.061792;0.061088;0.059968;0.060064;0.059744;0.059648;0.060384;0.060864;0.06032;0.06144;0.059712;0.059456;0.059392;0.060704;0.061312;0.059968;0.06096;0.06144;0.059392;0.059392;0.059392;0.060512;0.06096;0.06144;0.060896;0.06144;0.059744;0.059456;0.05952;0.059552;0.06112;0.06144;0.06144;0.06144;0.059872;0.059712;0.06144;0.06144;0.061248;0.059808;0.059744;0.059648;0.060864;0.06144;0.061024;0.06144;0.05968;0.059392;0.059392;0.059392;0.060672;0.061408;0.06;0.061216;0.060032;0.059392;0.060864;0.060832;0.061664;0.06144;0.06048;0.059552;0.06112;0.060224;0.060896;0.06144;0.060832;0.060864;0.059872;0.059456;0.059776;0.060192;0.059488;0.061152;0.06016;0.06144;0.059584;0.059648;0.059712;0.06128;0.06;0.059744;0.06128;0.060288;0.059936;0.059968;0.059648;0.06064;0.06144;0.061216;0.06144;0.059776;0.060768;0.061472;0.0616;0.06144;0.060768;0.060672;0.059392;0.059392;0.060736;0.06144;0.060672;0.061216;0.061536;0.06144;0.060672;0.061248;0.061248;0.06128;0.059776;0.06;0.060992;0.06144;0.059744;0.060736;0.06144;0.060448;0.059392;0.061216;0.060096;0.06144;0.05968;0.061152;0.059648;0.059712;0.059392;0.060544;0.06144;0.060512;0.06144;0.059456;0.059424;0.059392;0.0608;0.06144;0.061408;0.0608;0.060896;0.061248;0.060032;0.059552;0.061024;0.060256;0.06144;0.060768;0.06112;0.06144;0.059712;0.061184;0.060288;0.06128;0.059936;0.059776;0.059712;0.060896;0.06144;0.061024;0.06144;0.059776;0.05984;0.059392;0.059392;0.059488;0.061152;0.060736;0.06144;0.060992;0.060032;0.060032;0.061056;0.061024;0.061248;0.060608;0.06048;0.060512;0.061024;0.06032;0.060864;0.06144;0.060928;0.06112;0.059968;0.059712;0.061056;0.06016;0.061088;0.060224;0.059648;0.059488;0.06048;0.06144;0.060928;0.061376;0.061312;0.059776;0.059968
rma10.mtx,46835,46835,2374001,baseline,0.104926,0.104448,0.00820306,45.2511,275.077,2.625,48.8299,0.121664;0.106528;0.103328;0.106176;0.104352;0.105216;0.104448;0.104864;0.103328;0.106496;0.104448;0.105728;0.104928;0.104544;0.106496;0.106496;0.1048;0.105408;0.106464;0.104992;0.104448;0.105472;0.10512;0.104416;0.104192;0.104928;0.105632;0.106368;0.104224;0.105184;0.105888;0.106464;0.104448;0.106464;0.104672;0.105408;0.104448;0.105952;0.10384;0.106784;0.105824;0.106496;0.106496;0.104992;0.102432;0.104448;0.104448;0.1048;0.10416;0.10512;0.104416;0.104544;0.103136;0.10416;0.102848;0.104192;0.1024;0.104224;0.104448;0.10448;0.102016;0.1032;0.103392;0.103584;0.104512;0.104224;0.104224;0.232128;0.103904;0.105024;0.104448;0.104416;0.104448;0.1048;0.104448;0.104;0.102656;0.105536;0.102976;0.103584;0.103072;0.104384;0.104448;0.104448;0.104448;0.104608;0.104448;0.104448;0.103808;0.105088;0.103616;0.104448;0.103296;0.103744;0.102912;0.104448;0.1024;0.104448;0.106144;0.104256;0.102848;0.1024;0.103456;0.1048;0.105696;0.104448;0.102208;0.106496;0.1032;0.104608;0.103584;0.10336;0.104448;0.104448;0.10448;0.10544;0.104672;0.105824;0.102784;0.104064;0.104128;0.104608;0.102592;0.104448;0.105536;0.103872;0.10384;0.104448;0.104416;0.105632;0.104832;0.102432;0.105088;0.104448;0.104448;0.108128;0.104416;0.106112;0.105952;0.106112;0.104448;0.105984;0.104512;0.105984;0.104448;0.104704;0.103904;0.104448;0.104608;0.104448;0.103808;0.104448;0.104448;0.104512;0.104416;0.104288;0.104448;0.106496;0.103712;0.104192;0.104448;0.103296;0.104608;0.105568;0.104448;0.104448;0.104448;0.104928;0.103104;0.104864;0.1024;0.106368;0.103712;0.104288;0.104096;0.103232;0.104576;0.104448;0.104448;0.102592;0.1032;0.10368;0.102944;0.104192;0.104;0.103168;0.104288;0.104448;0.104224;0.102944;0.1024;0.104256;0.102464;0.103936;0.10416;0.10512;0.105568;0.104448;0.1024;0.104448;0.104448;0.1024;0.103296;0.102848;0.10336;0.105824;0.10432;0.1032;0.103648;0.104448;0.104448;0.103744;0.104384;0.104864;0.104448;0.104;0.104256;0.103328;0.1032;0.104448;0.105952;0.103232;0.104384;0.104384;0.104576;0.103072;0.103456;0.104448;0.103328;0.104672;0.1024;0.10416;0.104448;0.104512;0.103936;0.103232;0.10288;0.10304;0.103488;0.103808;0.104704;0.104512;0.103072;0.105792;0.102752;0.1024;0.10624;0.103008;0.103072;0.104384
rma10.mtx,46835,46835,2374001,warp_per_row,0.0578817,0.057472,0.00132473,82.0294,498.65,3,88.5168,0.061376;0.059072;0.05824;0.059296;0.05984;0.06112;0.059584;0.06144;0.057888;0.06096;0.060224;0.059392;0.057984;0.059392;0.059392;0.060064;0.059328;0.059392;0.057344;0.058816;0.06112;0.059168;0.058144;0.059456;0.059264;0.059744;0.059648;0.060448;0.059392;0.06016;0.061568;0.059392;0.059392;0.059648;0.05824;0.059168;0.059296;0.061888;0.05776;0.060768;0.059328;0.059392;0.05872;0.059456;0.058944;0.059392;0.05936;0.05936;0.057376;0.055744;0.057408;0.05888;0.057824;0.05776;0.056576;0.058976;0.057696;0.05568;0.056192;0.057408;0.056576;0.05888;0.05728;0.057472;0.05584;0.058368;0.058112;0.056864;0.057888;0.058368;0.05632;0.05648;0.056224;0.057632;0.05648;0.059008;0.055712;0.056672;0.055296;0.057344;0.057216;0.05824;0.056928;0.057952;0.057344;0.05776;0.057056;0.059392;0.056704;0.059392;0.057312;0.057344;0.056608;0.05664;0.057472;0.063392;0.056928;0.058848;0.057344;0.059264;0.056992;0.057408;0.056992;0.058528;0.056;0.057344;0.057152;0.05712;0.058304;0.057376;0.057344;0.057344;0.05728;0.057344;0.058848;0.05728;0.057344;0.057344;0.057344;0.0576;0.056704;0.056288;0.057344;0.057568;0.057344;0.057024;0.056736;0.0584;0.055936;0.057344;0.058976;0.057984;0.05552;0.057536;0.05552;0.05872;0.057344;0.057376;0.059392;0.058976;0.059264;0.058944;0.056832;0.059392;0.057344;0.057312;0.055712;0.057536;0.057344;0.057632;0.057344;0.057824;0.05712;0.058272;0.058368;0.058336;0.058112;0.057696;0.05744;0.05632;0.056672;0.056288;0.0584;0.057376;0.05728;0.0584;0.056192;0.057568;0.056512;0.057344;0.057408;0.059296;0.057376;0.057056;0.055552;0.057408;0.057344;0.059392;0.060768;0.057344;0.0576;0.057344;0.057472;0.057344;0.058784;0.057344;0.05632;0.058432;0.057664;0.059104;0.057088;0.056032;0.056;0.057184;0.055904;0.0592;0.057888;0.057344;0.057216;0.057728;0.057536;0.057344;0.056736;0.059392;0.05728;0.05808;0.057088;0.056128;0.056608;0.059104;0.057024;0.057344;0.056256;0.057344;0.057344;0.058624;0.057056;0.059392;0.057344;0.05792;0.056928;0.058464;0.057504;0.058496;0.056128;0.056928;0.057664;0.056896;0.05744;0.057632;0.056928;0.05888;0.056736;0.057344;0.057088;0.060192;0.058432;0.057344;0.057344;0.057344;0.056448;0.058432;0.055392;0.058848;0.057664;0.057024;0.055712;0.0568;0.0576;0.056192
rma10.mtx,46835,46835,2374001,multiwarp_per_row,0.132215,0.131264,0.00965942,35.9112,218.301,3,38.7513,0.13312;0.133504;0.13136;0.13312;0.131744;0.133024;0.132384;0.13312;0.13312;0.132992;0.131584;0.132768;0.1328;0.13344;0.13312;0.132768;0.131776;0.133856;0.132896;0.133408;0.13104;0.132128;0.131008;0.13216;0.131168;0.131264;0.131072;0.131072;0.131072;0.131328;0.131072;0.131616;0.131072;0.132352;0.131072;0.132448;0.131264;0.131232;0.131264;0.131936;0.131072;0.133024;0.13088;0.132544;0.1312;0.131648;0.131072;0.131168;0.131072;0.131072;0.130976;0.133024;0.131072;0.131072;0.132352;0.132608;0.13104;0.131552;0.132288;0.131072;0.13104;0.132128;0.131232;0.132384;0.131072;0.132736;0.130976;0.131712;0.131168;0.131072;0.131072;0.131072;0.131072;0.131072;0.131072;0.131072;0.131072;0.131616;0.131456;0.132448;0.131904;0.133248;0.131296;0.131552;0.131136;0.132448;0.131072;0.131136;0.130976;0.13168;0.131168;0.132992;0.131072;0.132352;0.1312;0.132512;0.131072;0.13312;0.131968;0.132832;0.131072;0.13312;0.132224;0.132128;0.131136;0.132576;0.131552;0.131776;0.131168;0.284192;0.133568;0.131776;0.131072;0.131232;0.131072;0.131104;0.131072;0.131072;0.13104;0.132832;0.131072;0.131776;0.131264;0.131488;0.131072;0.131072;0.131072;0.132096;0.131072;0.132256;0.131424;0.132032;0.131072;0.131328;0.131072;0.132128;0.130944;0.131072;0.13136;0.132128;0.129888;0.132672;0.131008;0.132928;0.130976;0.131616;0.131072;0.131072;0.131104;0.131072;0.131072;0.131072;0.131072;0.131808;0.131072;0.131488;0.130848;0.131648;0.131264;0.131488;0.131072;0.131072;0.131136;0.132448;0.131104;0.131616;0.131008;0.131712;0.131168;0.132096;0.131296;0.132544;0.130848;0.131136;0.131264;0.131072;0.131456;0.131744;0.132192;0.13216;0.130912;0.132288;0.131104;0.132256;0.129856;0.132608;0.130912;0.13312;0.131072;0.13136;0.131072;0.131552;0.13072;0.13168;0.131136;0.132032;0.131072;0.13152;0.131072;0.13152;0.131072;0.1312;0.132128;0.132736;0.131232;0.131712;0.131072;0.132224;0.130816;0.132768;0.131008;0.131872;0.131072;0.131424;0.131072;0.131264;0.131072;0.131072;0.13104;0.132096;0.129952;0.131168;0.130048;0.131072;0.13104;0.131072;0.132384;0.132704;0.131072;0.132;0.130848;0.131776;0.131296;0.131456;0.131072;0.131776;0.131168;0.132768;0.131296;0.131232;0.130976;0.131584;0.130976;0.131712;0.13088;0.132832;0.131072;0.131616;0.130912;0.131616
rma10.mtx,46835,46835,2374001,warp_vectorized,0.0589085,0.058688,0.00134755,80.5995,489.958,3,86.9739,0.060736;0.06064;0.059552;0.060256;0.059584;0.060352;0.059936;0.061184;0.059776;0.061152;0.05952;0.060608;0.060544;0.059584;0.059392;0.060384;0.05984;0.060768;0.059392;0.060928;0.06064;0.060608;0.059392;0.060416;0.059392;0.059904;0.059392;0.059872;0.059392;0.061056;0.059392;0.059776;0.05952;0.060992;0.059584;0.059392;0.059392;0.061248;0.059904;0.06144;0.05968;0.0608;0.059392;0.061248;0.059392;0.05968;0.060608;0.06064;0.059392;0.059616;0.059424;0.061344;0.059904;0.061056;0.06;0.060608;0.059904;0.06144;0.060352;0.06144;0.05952;0.061216;0.059584;0.060288;0.059392;0.06112;0.05984;0.06144;0.059776;0.05984;0.060736;0.06144;0.060032;0.063104;0.06144;0.06128;0.0608;0.061472;0.060704;0.061792;0.060448;0.06144;0.06144;0.061696;0.06144;0.062208;0.061408;0.062784;0.057344;0.059392;0.057344;0.057376;0.057344;0.058848;0.057728;0.05808;0.057344;0.058624;0.057536;0.058144;0.058656;0.058976;0.057472;0.058336;0.057344;0.057568;0.05872;0.05888;0.057664;0.057664;0.058464;0.058688;0.057472;0.059392;0.057344;0.05744;0.057536;0.059008;0.057696;0.057824;0.058624;0.05936;0.057344;0.057888;0.057344;0.058528;0.057952;0.058272;0.057344;0.05856;0.05792;0.059104;0.058496;0.059392;0.05872;0.059136;0.057504;0.057952;0.057344;0.05872;0.057728;0.05824;0.057344;0.057344;0.058208;0.058176;0.057344;0.058912;0.0576;0.058048;0.05856;0.058656;0.0576;0.058176;0.057344;0.059072;0.057344;0.059136;0.057568;0.057632;0.058368;0.05888;0.057568;0.058048;0.057408;0.058496;0.05776;0.058912;0.057696;0.058176;0.057344;0.05872;0.057568;0.059392;0.057344;0.057728;0.057344;0.058656;0.05792;0.058176;0.057344;0.05872;0.057824;0.057952;0.058368;0.058464;0.057824;0.059328;0.057344;0.059264;0.057376;0.059296;0.057344;0.058912;0.057728;0.057888;0.057344;0.057664;0.057344;0.058528;0.05792;0.05808;0.057344;0.058688;0.057408;0.05792;0.057472;0.058144;0.057344;0.05776;0.058688;0.05888;0.057344;0.059392;0.058112;0.058816;0.05744;0.05936;0.057344;0.0576;0.057632;0.059104;0.057504;0.057984;0.057344;0.057344;0.057728;0.059392;0.057344;0.058496;0.057696;0.057856;0.058432;0.059072;0.057536;0.057696;0.057632;0.05904;0.057632;0.057472;0.057344;0.05856;0.05744;0.059392;0.057344;0.057472;0.057856;0.058176;0.058688;0.059296
